Age,G,GS,Cmp,Att,Cmp%,Yds,TD,Int,Lng,Y/A,Y/C,Y/G,Rate,Sk,Year
25,17,17,352,538,65.4,3858,23,15,63,7.2,11,226.9,89.1,36,2023
26,16,16,307,457,67.2,3678,24,7,80,8,12,229.9,102.7,37,2023
33,15,15,323,499,64.7,3624,20,9,73,7.3,11.2,241.6,92.1,31,2023
27,17,13,305,490,62.2,3305,15,9,75,6.7,10.8,194.4,84.6,34,2023
25,13,13,297,456,65.1,3134,20,7,60,6.9,10.6,241.1,93.2,29,2023
35,15,15,297,447,66.4,3070,26,8,60,6.9,10.3,204.7,98,45,2023
22,16,16,315,527,59.8,2877,11,10,48,5.5,9.1,179.8,73.7,62,2023
24,15,13,249,388,64.2,2836,12,12,71,7.3,11.4,189.1,83.4,31,2023
24,13,13,227,370,61.4,2562,16,9,58,6.9,11.3,197.1,86.3,44,2023
28,13,12,262,417,62.8,2464,13,10,69,5.9,9.4,189.5,79.5,30,2023
35,8,8,216,311,69.5,2331,18,5,62,7.5,10.8,291.4,103.8,17,2023
27,10,10,244,365,66.8,2309,15,6,64,6.3,9.5,230.9,91,24,2023
24,12,11,221,368,60.1,2271,8,7,68,6.2,10.3,189.3,77.2,46,2023
25,11,10,213,343,62.1,2218,12,7,50,6.5,10.4,201.6,83.9,24,2023
25,11,11,224,345,64.9,2120,10,12,58,6.1,9.5,192.7,77,22,2023
25,12,12,201,324,62,2070,6,4,72,6.4,10.3,172.5,81.4,23,2023
27,9,7,171,243,70.4,1936,12,7,80,8,11.3,215.1,98.4,24,2023
24,9,9,149,255,58.4,1808,8,4,61,7.1,12.1,200.9,84.2,28,2023
26,8,8,176,268,65.7,1799,10,5,48,6.7,10.2,224.9,89.4,18,2023
38,5,5,123,204,60.3,1616,13,8,75,7.9,13.1,323.2,90.2,8,2023
35,10,8,149,230,64.8,1616,4,7,70,7,10.8,161.6,78.5,32,2023
34,11,5,116,180,64.4,1341,5,3,80,7.5,11.6,121.9,89.1,17,2023
28,5,3,100,148,67.6,1306,7,8,47,8.8,13.1,261.2,88.4,12,2023
24,10,6,127,212,59.9,1272,6,9,48,6,10,127.2,68.7,25,2023
32,7,6,110,169,65.1,1205,7,9,32,7.1,11,172.1,77.7,14,2023
28,5,4,111,174,63.8,1129,3,1,79,6.5,10.2,225.8,85.6,14,2023
28,6,6,105,171,61.4,1115,7,4,59,6.5,10.6,185.8,84.3,17,2023
25,9,6,114,178,64,1101,8,3,41,6.2,9.7,122.3,89.2,37,2023
26,6,6,108,160,67.5,909,2,6,58,5.7,8.4,151.5,70.5,30,2023
30,5,4,74,136,54.4,890,5,4,75,6.5,12,178,74.7,8,2023
23,5,4,94,143,65.7,859,3,6,41,6,9.1,171.8,71.4,5,2023
32,5,3,86,153,56.2,724,2,4,30,4.7,8.4,144.8,62.1,8,2023
28,4,3,55,74,74.3,719,3,0,86,9.7,13.1,179.8,118,6,2023
28,6,2,54,111,48.6,674,1,5,58,6.1,12.5,112.3,52.2,11,2023
29,5,2,67,107,62.6,632,4,5,26,5.9,9.4,126.4,71.9,7,2023
21,4,4,50,84,59.5,577,3,1,39,6.9,11.5,144.3,87.3,7,2023
27,4,2,48,76,63.2,543,3,3,51,7.1,11.3,135.8,81.2,6,2023
27,3,2,40,66,60.6,496,2,1,54,7.5,12.4,165.3,87.7,7,2023
24,8,3,60,112,53.6,440,1,4,23,3.9,7.3,55,51.2,6,2023
36,3,1,34,58,58.6,361,2,0,47,6.2,10.6,120.3,88.4,3,2023
29,3,2,48,77,62.3,360,1,4,36,4.7,7.5,120,56.2,9,2023
30,7,1,40,53,75.5,349,1,0,48,6.6,8.7,49.9,98.7,6,2023
26,10,1,28,46,60.9,297,2,1,48,6.5,10.6,29.7,85.1,6,2023
35,2,2,34,53,64.2,291,1,3,41,5.5,8.6,145.5,61.1,6,2023
29,7,0,25,47,53.2,264,2,3,30,5.6,10.6,37.7,57.4,2,2023
38,3,1,23,42,54.8,231,0,2,48,5.5,10,77,50.8,1,2023
31,3,0,18,23,78.3,224,3,0,48,9.7,12.4,74.7,146.8,0,2023
25,5,1,21,37,56.8,203,3,0,27,5.5,9.7,40.6,99.3,4,2023
34,2,1,18,35,51.4,185,0,3,37,5.3,10.3,92.5,31.2,1,2023
25,6,0,18,39,46.2,173,2,0,19,4.4,9.6,28.8,76.1,2,2023
27,2,1,18,38,47.4,172,0,1,34,4.5,9.6,86,49.5,2,2023
25,3,2,13,20,65,168,0,1,47,8.4,12.9,56,70.4,4,2023
30,1,1,13,26,50,166,2,2,31,6.4,12.8,166,63.9,3,2023
30,3,0,15,23,65.2,164,1,1,22,7.1,10.9,54.7,82.5,3,2023
31,2,1,17,24,70.8,163,2,1,29,6.8,9.6,81.5,99.8,2,2023
30,7,0,18,24,75,144,0,1,29,6,8,20.6,72.2,1,2023
33,16,7,6,11,54.5,83,1,0,44,7.5,13.8,5.2,109.3,2,2023
28,6,0,5,6,83.3,74,1,1,68,12.3,14.8,12.3,118.1,0,2023
24,3,0,4,5,80,74,0,0,48,14.8,18.5,24.7,118.7,4,2023
24,7,1,12,21,57.1,62,0,2,14,3,5.2,8.9,22.6,7,2023
31,13,13,1,2,50,49,1,0,49,24.5,49,3.8,135.4,0,2023
25,2,0,1,1,100,37,0,0,37,37,37,18.5,118.7,0,2023
28,17,0,1,1,100,31,0,0,31,31,31,1.8,118.7,0,2023
26,15,0,1,1,100,28,0,0,28,28,28,1.9,118.7,0,2023
28,1,0,3,4,75,27,0,1,12,6.8,9,27,53.1,1,2023
22,16,16,1,1,100,22,0,0,22,22,22,1.4,118.7,0,2023
33,2,0,4,5,80,19,0,0,10,3.8,4.8,9.5,82.5,1,2023
37,17,0,1,1,100,18,0,0,18,18,18,1.1,118.7,0,2023
24,16,2,1,1,100,17,0,0,17,17,17,1.1,118.7,0,2023
29,17,17,2,3,66.7,14,2,0,12,4.7,7,0.8,116.7,0,2023
22,15,6,1,1,100,14,0,0,14,14,14,0.9,118.7,0,2023
28,17,0,1,1,100,13,0,0,13,13,13,0.8,118.7,0,2023
27,16,16,2,3,66.7,12,1,0,9,4,6,0.8,113.9,0,2023
27,17,0,1,1,100,11,0,0,11,11,11,0.6,112.5,0,2023
33,17,0,1,1,100,7,0,0,7,7,7,0.4,95.8,0,2023
26,17,10,1,1,100,6,1,0,6,6,6,0.4,131.2,0,2023
24,17,1,1,1,100,4,0,0,4,4,4,0.2,83.3,0,2023
31,12,0,1,1,100,4,1,0,4,4,4,0.3,122.9,0,2023
29,17,13,0,1,0,0,0,1,0,0,0,0,0,0,2023
27,17,17,0,1,0,0,0,0,0,0,0,0,39.6,0,2023
24,17,7,0,1,0,0,0,0,0,0,0,0,39.6,0,2023
31,17,16,0,1,0,0,0,0,0,0,0,0,39.6,0,2023
24,10,9,0,1,0,0,0,0,0,0,0,0,39.6,0,2023
40,1,1,0,1,0,0,0,0,0,0,0,0,39.6,1,2023
27,15,15,0,1,0,0,0,0,0,0,0,0,39.6,0,2023
28,17,6,0,1,0,0,0,0,0,0,0,0,39.6,0,2023
24,13,2,0,1,0,0,0,0,0,0,0,0,39.6,0,2023
25,2,0,0,1,0,0,0,0,0,0,0,0,39.6,0,2023
23,17,17,0,1,0,0,0,0,0,0,0,0,39.6,0,2023
27,12,12,1,2,50,-1,0,0,0,-0.5,-1,-0.1,56.2,0,2023
23,16,16,1,1,100,-7,0,0,-7,-7,-7,-0.4,79.2,0,2023
